23.6,54.3,2018-08-18 05:02:03,0
23.6,54.2,2018-08-18 05:03:03,0
23.6,54.3,2018-08-18 05:04:04,0
23.6,54.3,2018-08-18 05:05:05,0
23.6,54.3,2018-08-18 05:06:05,0
23.6,54.3,2018-08-18 05:07:06,0
23.6,54.3,2018-08-18 05:08:06,0
23.6,54.3,2018-08-18 05:09:09,0
23.6,54.3,2018-08-18 05:10:10,0
23.6,54.3,2018-08-18 05:11:11,0
23.6,54.3,2018-08-18 05:12:11,0
23.6,54.4,2018-08-18 05:13:12,0
23.6,54.4,2018-08-18 05:14:12,0
23.6,54.4,2018-08-18 05:15:13,0
23.6,54.4,2018-08-18 05:16:13,0
23.6,54.4,2018-08-18 05:17:14,0
23.6,54.4,2018-08-18 05:18:15,0
23.6,54.4,2018-08-18 05:19:15,0
23.6,54.4,2018-08-18 05:20:16,0
23.6,54.4,2018-08-18 05:21:16,0
23.6,54.4,2018-08-18 05:22:17,0
23.6,54.4,2018-08-18 05:23:18,0
23.6,54.4,2018-08-18 05:24:18,0
23.6,54.4,2018-08-18 05:25:19,0
23.6,54.4,2018-08-18 05:26:19,0
23.6,54.4,2018-08-18 05:27:20,0
23.6,54.5,2018-08-18 05:28:21,0
23.6,54.5,2018-08-18 05:29:21,0
23.6,54.6,2018-08-18 05:30:22,0
23.6,54.6,2018-08-18 05:31:22,0
23.6,54.6,2018-08-18 05:32:23,0
23.6,54.6,2018-08-18 05:33:23,0
23.6,54.7,2018-08-18 05:34:24,0
23.6,54.8,2018-08-18 05:35:25,0
23.6,54.6,2018-08-18 05:36:25,0
23.6,54.7,2018-08-18 05:37:26,0
23.6,54.8,2018-08-18 05:38:26,0
23.6,54.8,2018-08-18 05:39:27,0
23.6,54.9,2018-08-18 05:40:28,0
23.6,55.0,2018-08-18 05:41:28,0
23.6,55.0,2018-08-18 05:42:29,0
23.6,55.1,2018-08-18 05:43:29,0
23.6,55.1,2018-08-18 05:44:30,0
23.6,55.0,2018-08-18 05:45:30,0
23.6,55.1,2018-08-18 05:46:31,0
23.6,55.1,2018-08-18 05:47:32,0
23.6,55.2,2018-08-18 05:48:32,0
23.6,55.2,2018-08-18 05:49:33,0
23.6,55.1,2018-08-18 05:50:33,0
23.6,55.2,2018-08-18 05:51:34,0
23.6,55.4,2018-08-18 05:52:34,0
23.6,55.3,2018-08-18 05:53:35,0
23.6,55.3,2018-08-18 05:54:36,0
23.6,55.3,2018-08-18 05:55:36,0
23.6,55.5,2018-08-18 05:56:37,0
23.6,55.5,2018-08-18 05:57:37,0
23.6,55.5,2018-08-18 05:58:38,0
23.6,55.5,2018-08-18 05:59:39,0
23.6,55.6,2018-08-18 06:00:39,0
23.6,55.6,2018-08-18 06:01:40,0
23.6,55.6,2018-08-18 06:02:40,0
23.6,55.6,2018-08-18 06:03:41,0
23.6,55.5,2018-08-18 06:04:41,0
23.6,55.7,2018-08-18 06:05:42,0
23.6,55.7,2018-08-18 06:06:42,0
23.6,55.8,2018-08-18 06:07:43,0
23.6,55.9,2018-08-18 06:08:46,0
23.6,55.9,2018-08-18 06:09:47,0
23.6,55.8,2018-08-18 06:10:47,0
23.6,55.8,2018-08-18 06:11:48,0
23.6,55.9,2018-08-18 06:12:48,0
23.6,55.9,2018-08-18 06:13:49,0
23.6,55.8,2018-08-18 06:14:50,0
23.6,55.9,2018-08-18 06:15:50,0
23.6,55.9,2018-08-18 06:16:51,0
23.6,56.0,2018-08-18 06:17:54,0
23.6,56.0,2018-08-18 06:18:54,0
23.6,56.0,2018-08-18 06:19:55,0
23.6,56.0,2018-08-18 06:20:56,0
23.6,56.0,2018-08-18 06:21:56,0
23.6,56.0,2018-08-18 06:22:57,0
23.6,56.0,2018-08-18 06:23:57,0
23.6,55.9,2018-08-18 06:24:58,0
23.6,56.0,2018-08-18 06:25:58,0
23.5,55.8,2018-08-18 06:26:59,0
23.5,55.8,2018-08-18 06:28:02,0
23.5,55.8,2018-08-18 06:29:03,0
23.5,55.8,2018-08-18 06:30:03,1
23.5,55.8,2018-08-18 06:31:04,1
23.5,55.8,2018-08-18 06:32:04,0
23.5,55.8,2018-08-18 06:33:05,0
23.6,55.9,2018-08-18 06:34:08,0
23.6,55.8,2018-08-18 06:35:09,0
23.6,55.8,2018-08-18 06:36:09,0
23.5,55.8,2018-08-18 06:37:10,0
23.5,55.8,2018-08-18 06:38:10,0
23.6,55.8,2018-08-18 06:39:11,0
23.5,55.7,2018-08-18 06:40:12,0
23.5,55.8,2018-08-18 06:41:12,0
23.5,55.8,2018-08-18 06:42:13,0
23.5,55.9,2018-08-18 06:43:13,0
23.5,55.9,2018-08-18 06:44:14,0
23.5,55.8,2018-08-18 06:45:14,0
23.5,55.6,2018-08-18 06:46:15,0
23.6,55.8,2018-08-18 06:47:16,0
23.5,55.8,2018-08-18 06:48:16,0
23.5,55.9,2018-08-18 06:49:17,0
23.5,55.8,2018-08-18 06:50:17,0
23.5,55.8,2018-08-18 06:51:18,0
23.5,55.8,2018-08-18 06:52:18,0
23.5,55.8,2018-08-18 06:53:19,0
23.5,55.8,2018-08-18 06:54:20,0
23.5,55.9,2018-08-18 06:55:20,0
23.5,56.0,2018-08-18 06:56:21,0
23.5,56.2,2018-08-18 06:57:21,0
23.5,56.2,2018-08-18 06:58:22,0
23.5,56.2,2018-08-18 06:59:25,0
23.5,56.2,2018-08-18 07:00:26,0
23.5,56.2,2018-08-18 07:01:26,0
23.5,56.2,2018-08-18 07:02:29,0
23.5,56.2,2018-08-18 07:03:30,0
23.5,56.2,2018-08-18 07:04:30,0
23.5,56.3,2018-08-18 07:05:31,0
23.5,56.3,2018-08-18 07:06:32,0
23.5,56.4,2018-08-18 07:07:32,0
23.5,56.4,2018-08-18 07:08:33,0
23.5,56.3,2018-08-18 07:09:33,0
23.5,56.4,2018-08-18 07:10:34,0
23.5,56.4,2018-08-18 07:11:35,0
23.5,56.3,2018-08-18 07:12:35,0
23.5,56.3,2018-08-18 07:13:38,0
23.5,56.3,2018-08-18 07:14:39,0
23.5,56.3,2018-08-18 07:15:39,0
23.5,56.4,2018-08-18 07:16:40,0
23.5,56.4,2018-08-18 07:17:41,0
23.5,56.3,2018-08-18 07:18:41,0
23.5,56.4,2018-08-18 07:19:42,0
23.5,56.5,2018-08-18 07:20:42,0
23.5,56.6,2018-08-18 07:21:43,0
23.5,56.5,2018-08-18 07:22:43,0
23.5,56.4,2018-08-18 07:23:44,0
23.5,56.5,2018-08-18 07:24:45,0
23.5,56.6,2018-08-18 07:25:45,0
23.5,56.5,2018-08-18 07:26:46,0
23.5,56.3,2018-08-18 07:27:46,0
23.5,56.3,2018-08-18 07:28:47,0
23.5,56.5,2018-08-18 07:29:47,0
23.5,56.3,2018-08-18 07:30:48,0
23.5,56.3,2018-08-18 07:31:49,0
23.5,56.4,2018-08-18 07:32:49,0
23.5,56.3,2018-08-18 07:33:50,0
